Number	Northing	Easting	Elevation	Raw Desc	Latitude	Longitude
20254	2112264.494130	6764588.19922	0.00	A2 R2 P54	38.96009392140	-121.28635479800
20255	2112264.472340	6764591.53260	0.00	A2 R2 P55	38.96009378970	-121.28634307600
20256	2112264.450830	6764594.86587	0.00	A2 R2 P56	38.96009365880	-121.28633135400
20257	2112264.428880	6764598.19914	0.00	A2 R2 P57	38.96009352660	-121.28631963200
20258	2112264.407510	6764601.53256	0.00	A2 R2 P58	38.96009339610	-121.28630791000
20259	2112264.385610	6764604.86579	0.00	A2 R2 P59	38.96009326410	-121.28629618800
20260	2112264.364120	6764608.19885	0.00	A2 R2 P60	38.96009313320	-121.28628446700
20261	2112264.342130	6764611.53213	0.00	A2 R2 P61	38.96009300090	-121.28627274600
20262	2112264.320710	6764614.86552	0.00	A2 R2 P62	38.96009287020	-121.28626102300
20263	2112264.298930	6764618.19873	0.00	A2 R2 P63	38.96009273850	-121.28624930200
20264	2112264.277280	6764621.53183	0.00	A2 R2 P64	38.96009260720	-121.28623758100
20265	2112264.255460	6764624.86516	0.00	A2 R2 P65	38.96009247540	-121.28622585900
20266	2112264.234020	6764628.19851	0.00	A2 R2 P66	38.96009234470	-121.28621413700
21101	2112175.648000	6764412.43868	0.00	A2 R11 P1	38.95985376200	-121.28697536000
21102	2112175.626230	6764415.77194	0.00	A2 R11 P2	38.95985363040	-121.28696363800
21103	2112175.604780	6764419.10523	0.00	A2 R11 P3	38.95985349970	-121.28695191600
21104	2112175.583010	6764422.43857	0.00	A2 R11 P4	38.95985336810	-121.28694019400
21105	2112175.561220	6764425.77195	0.00	A2 R11 P5	38.95985323640	-121.28692847200
21106	2112175.539700	6764429.10519	0.00	A2 R11 P6	38.95985310550	-121.28691675100
21107	2112175.518070	6764432.43829	0.00	A2 R11 P7	38.95985297440	-121.28690502900
21108	2112175.496180	6764435.77156	0.00	A2 R11 P8	38.95985284240	-121.28689330800
21109	2112175.474470	6764439.10495	0.00	A2 R11 P9	38.95985271100	-121.28688158600
21110	2112175.452880	6764442.43815	0.00	A2 R11 P10	38.95985257990	-121.28686986400
21111	2112175.431220	6764445.77122	0.00	A2 R11 P11	38.95985244860	-121.28685814300
21112	2112175.409420	6764449.10455	0.00	A2 R11 P12	38.95985231690	-121.28684642100
21113	2112175.387790	6764452.43789	0.00	A2 R11 P13	38.95985218570	-121.28683469900
21114	2112175.366190	6764455.77114	0.00	A2 R11 P14	38.95985205460	-121.28682297700
21115	2112175.344460	6764459.10445	0.00	A2 R11 P15	38.95985192310	-121.28681125600
21116	2112175.322730	6764462.43769	0.00	A2 R11 P16	38.95985179160	-121.28679953400
21117	2112175.301100	6764465.77091	0.00	A2 R11 P17	38.95985166040	-121.28678781300
21118	2112175.279320	6764469.10416	0.00	A2 R11 P18	38.95985152870	-121.28677609100
21119	2112175.257720	6764472.43752	0.00	A2 R11 P19	38.95985139760	-121.28676436900
21120	2112175.236030	6764475.77084	0.00	A2 R11 P20	38.95985126620	-121.28675264700
21121	2112175.214290	6764479.10405	0.00	A2 R11 P21	38.95985113470	-121.28674092500
21122	2112175.192770	6764482.43728	0.00	A2 R11 P22	38.95985100380	-121.28672920400
21123	2112175.170960	6764485.77055	0.00	A2 R11 P23	38.95985087200	-121.28671748200
21124	2112175.149220	6764489.10382	0.00	A2 R11 P24	38.95985074050	-121.28670576000
21125	2112175.127700	6764492.43691	0.00	A2 R11 P25	38.95985060960	-121.28669403900
21126	2112175.105980	6764495.77017	0.00	A2 R11 P26	38.95985047810	-121.28668231800
21127	2112175.084120	6764499.10359	0.00	A2 R11 P27	38.95985034630	-121.28667059500
21128	2112175.062490	6764502.43697	0.00	A2 R11 P28	38.95985021500	-121.28665887300
21129	2112175.040870	6764505.77017	0.00	A2 R11 P29	38.95985008380	-121.28664715200
21130	2112175.019170	6764509.10323	0.00	A2 R11 P30	38.95984995240	-121.28663543100
21131	2112174.997410	6764512.43655	0.00	A2 R11 P31	38.95984982080	-121.28662370900
21132	2112174.975750	6764515.76988	0.00	A2 R11 P32	38.95984968950	-121.28661198700
21133	2112174.954120	6764519.10313	0.00	A2 R11 P33	38.95984955830	-121.28660026500
21134	2112174.932440	6764522.43645	0.00	A2 R11 P34	38.95984942690	-121.28658854300
21135	2112174.910670	6764525.76969	0.00	A2 R11 P35	38.95984929520	-121.28657682200
21136	2112174.889120	6764529.10287	0.00	A2 R11 P36	38.95984916420	-121.28656510000
21137	2112174.867220	6764532.43613	0.00	A2 R11 P37	38.95984903230	-121.28655337900
21138	2112174.845650	6764535.76950	0.00	A2 R11 P38	38.95984890120	-121.28654165700
21139	2112174.823950	6764539.10284	0.00	A2 R11 P39	38.95984876970	-121.28652993500
21140	2112174.802250	6764542.43608	0.00	A2 R11 P40	38.95984863830	-121.28651821300
21141	2112174.780610	6764545.76923	0.00	A2 R11 P41	38.95984850700	-121.28650649200
21142	2112174.758910	6764549.10249	0.00	A2 R11 P42	38.95984837560	-121.28649477000
21143	2112174.737150	6764552.43581	0.00	A2 R11 P43	38.95984824400	-121.28648304800
21144	2112174.715590	6764555.76899	0.00	A2 R11 P44	38.95984811290	-121.28647132700
21145	2112174.693850	6764559.10228	0.00	A2 R11 P45	38.95984798140	-121.28645960500
21146	2112174.672030	6764562.43559	0.00	A2 R11 P46	38.95984784960	-121.28644788300
21147	2112174.650440	6764565.76897	0.00	A2 R11 P47	38.95984771840	-121.28643616100
21148	2112174.628740	6764569.10222	0.00	A2 R11 P48	38.95984758700	-121.28642443900
21149	2112174.607130	6764572.43528	0.00	A2 R11 P49	38.95984745580	-121.28641271800
21150	2112174.585350	6764575.76855	0.00	A2 R11 P50	38.95984732410	-121.28640099700
21151	2112174.563680	6764579.10188	0.00	A2 R11 P51	38.95984719280	-121.28638927500
21152	2112174.542030	6764582.43512	0.00	A2 R11 P52	38.95984706140	-121.28637755300
21153	2112174.520380	6764585.76830	0.00	A2 R11 P53	38.95984693010	-121.28636583200
21154	2112174.498600	6764589.10155	0.00	A2 R11 P54	38.95984679850	-121.28635411000
21155	2112174.476920	6764592.43487	0.00	A2 R11 P55	38.95984666710	-121.28634238800
21156	2112174.455230	6764595.76812	0.00	A2 R11 P56	38.95984653560	-121.28633066700
21157	2112174.433580	6764599.10149	0.00	A2 R11 P57	38.95984640430	-121.28631894500
21158	2112174.411860	6764602.43484	0.00	A2 R11 P58	38.95984627280	-121.28630722300
21159	2112174.390160	6764605.76807	0.00	A2 R11 P59	38.95984614130	-121.28629550100
21160	2112174.368530	6764609.10123	0.00	A2 R11 P60	38.95984601000	-121.28628378000
21161	2112174.346820	6764612.43448	0.00	A2 R11 P61	38.95984587860	-121.28627205800
21162	2112174.325050	6764615.76778	0.00	A2 R11 P62	38.95984574690	-121.28626033600
21163	2112174.303520	6764619.10096	0.00	A2 R11 P63	38.95984561590	-121.28624861500
21164	2112174.281760	6764622.43425	0.00	A2 R11 P64	38.95984548430	-121.28623689300
21165	2112174.260000	6764625.76756	0.00	A2 R11 P65	38.95984535260	-121.28622517100
21166	2112174.238350	6764629.10087	0.00	A2 R11 P66	38.95984522130	-121.28621344900
21201	2112165.648490	6764412.53890	0.00	A2 R12 P1	38.95982630380	-121.28697528300
21202	2112165.626810	6764415.87228	0.00	A2 R12 P2	38.95982617250	-121.28696356100
21203	2112165.605180	6764419.20548	0.00	A2 R12 P3	38.95982604130	-121.28695184000
21204	2112165.583530	6764422.53888	0.00	A2 R12 P4	38.95982591010	-121.28694011700
21205	2112165.561840	6764425.87228	0.00	A2 R12 P5	38.95982577870	-121.28692839500
21206	2112165.540200	6764429.20541	0.00	A2 R12 P6	38.95982564740	-121.28691667400
21207	2112165.518420	6764432.53853	0.00	A2 R12 P7	38.95982551580	-121.28690495300
21208	2112165.496760	6764435.87187	0.00	A2 R12 P8	38.95982538450	-121.28689323100
21209	2112165.475060	6764439.20527	0.00	A2 R12 P9	38.95982525310	-121.28688150900
21210	2112165.453290	6764442.53838	0.00	A2 R12 P10	38.95982512160	-121.28686978800
21211	2112165.431680	6764445.87150	0.00	A2 R12 P11	38.95982499040	-121.28685806600
21212	2112165.409980	6764449.20487	0.00	A2 R12 P12	38.95982485900	-121.28684634400
21213	2112165.388300	6764452.53822	0.00	A2 R12 P13	38.95982472760	-121.28683462200
21214	2112165.366690	6764455.87148	0.00	A2 R12 P14	38.95982459650	-121.28682290100
21215	2112165.344950	6764459.20472	0.00	A2 R12 P15	38.95982446500	-121.28681117900
21216	2112165.323200	6764462.53800	0.00	A2 R12 P16	38.95982433340	-121.28679945700
21217	2112165.301630	6764465.87126	0.00	A2 R12 P17	38.95982420240	-121.28678773600
21218	2112165.279850	6764469.20448	0.00	A2 R12 P18	38.95982407070	-121.28677601400
21219	2112165.258210	6764472.53781	0.00	A2 R12 P19	38.95982393950	-121.28676429200
21220	2112165.236540	6764475.87118	0.00	A2 R12 P20	38.95982380810	-121.28675257000
21221	2112165.214860	6764479.20438	0.00	A2 R12 P21	38.95982367680	-121.28674084900
21222	2112165.193070	6764482.53756	0.00	A2 R12 P22	38.95982354510	-121.28672912700
21223	2112165.171540	6764485.87088	0.00	A2 R12 P23	38.95982341420	-121.28671740500
21224	2112165.149770	6764489.20420	0.00	A2 R12 P24	38.95982328260	-121.28670568300
21225	2112165.128080	6764492.53728	0.00	A2 R12 P25	38.95982315120	-121.28669396200
21226	2112165.106430	6764495.87048	0.00	A2 R12 P26	38.95982301990	-121.28668224100
21227	2112165.084770	6764499.20392	0.00	A2 R12 P27	38.95982288860	-121.28667051900
21228	2112165.063070	6764502.53729	0.00	A2 R12 P28	38.95982275710	-121.28665879600
21229	2112165.041270	6764505.87041	0.00	A2 R12 P29	38.95982262550	-121.28664707500
21230	2112165.019620	6764509.20354	0.00	A2 R12 P30	38.95982249420	-121.28663535400
21231	2112164.998000	6764512.53690	0.00	A2 R12 P31	38.95982236290	-121.28662363200
21232	2112164.976260	6764515.87023	0.00	A2 R12 P32	38.95982223140	-121.28661191000
21233	2112164.954600	6764519.20351	0.00	A2 R12 P33	38.95982210010	-121.28660018800
21234	2112164.932930	6764522.53675	0.00	A2 R12 P34	38.95982196870	-121.28658846700
21235	2112164.911140	6764525.87004	0.00	A2 R12 P35	38.95982183710	-121.28657674500
21236	2112164.889520	6764529.20324	0.00	A2 R12 P36	38.95982170590	-121.28656502400
21237	2112164.867860	6764532.53645	0.00	A2 R12 P37	38.95982157450	-121.28655330200
21238	2112164.846200	6764535.86979	0.00	A2 R12 P38	38.95982144320	-121.28654158000
21239	2112164.824400	6764539.20315	0.00	A2 R12 P39	38.95982131150	-121.28652985800
21240	2112164.802820	6764542.53640	0.00	A2 R12 P40	38.95982118040	-121.28651813600
21241	2112164.781040	6764545.86954	0.00	A2 R12 P41	38.95982104870	-121.28650641500
21242	2112164.759400	6764549.20285	0.00	A2 R12 P42	38.95982091750	-121.28649469300
21243	2112164.737800	6764552.53612	0.00	A2 R12 P43	38.95982078630	-121.28648297200
21244	2112164.715910	6764555.86925	0.00	A2 R12 P44	38.95982065430	-121.28647125000
21245	2112164.694230	6764559.20253	0.00	A2 R12 P45	38.95982052290	-121.28645952900
21246	2112164.672690	6764562.53592	0.00	A2 R12 P46	38.95982039190	-121.28644780600
21247	2112164.651000	6764565.86929	0.00	A2 R12 P47	38.95982026050	-121.28643608400
21248	2112164.629240	6764569.20246	0.00	A2 R12 P48	38.95982012890	-121.28642436300
21249	2112164.607470	6764572.53561	0.00	A2 R12 P49	38.95981999730	-121.28641264200
21250	2112164.585940	6764575.86892	0.00	A2 R12 P50	38.95981986630	-121.28640092000
21251	2112164.564190	6764579.20224	0.00	A2 R12 P51	38.95981973470	-121.28638919800
21252	2112164.542510	6764582.53550	0.00	A2 R12 P52	38.95981960330	-121.28637747600
21253	2112164.520790	6764585.86867	0.00	A2 R12 P53	38.95981947180	-121.28636575500
21254	2112164.499130	6764589.20195	0.00	A2 R12 P54	38.95981934040	-121.28635403300
21255	2112164.477480	6764592.53528	0.00	A2 R12 P55	38.95981920910	-121.28634231100
21256	2112164.455720	6764595.86851	0.00	A2 R12 P56	38.95981907750	-121.28633059000
21257	2112164.434130	6764599.20179	0.00	A2 R12 P57	38.95981894630	-121.28631886800
21258	2112164.412300	6764602.53514	0.00	A2 R12 P58	38.95981881450	-121.28630714600
21259	2112164.390730	6764605.86839	0.00	A2 R12 P59	38.95981868340	-121.28629542400
21260	2112164.368970	6764609.20153	0.00	A2 R12 P60	38.95981855180	-121.28628370300
21261	2112164.347300	6764612.53483	0.00	A2 R12 P61	38.95981842040	-121.28627198100
21262	2112164.325610	6764615.86820	0.00	A2 R12 P62	38.95981828900	-121.28626025900
21263	2112164.303930	6764619.20133	0.00	A2 R12 P63	38.95981815760	-121.28624853800
21264	2112164.282140	6764622.53450	0.00	A2 R12 P64	38.95981802590	-121.28623681700
21265	2112164.260610	6764625.86790	0.00	A2 R12 P65	38.95981789490	-121.28622509400
21266	2112164.238950	6764629.20123	0.00	A2 R12 P66	38.95981776350	-121.28621337300
21301	2112155.649120	6764412.63925	0.00	A2 R13 P1	38.95979884610	-121.28697520600
21302	2112155.627240	6764415.97252	0.00	A2 R13 P2	38.95979871420	-121.28696348400
21303	2112155.605760	6764419.30580	0.00	A2 R13 P3	38.95979858340	-121.28695176300
21304	2112155.584030	6764422.63915	0.00	A2 R13 P4	38.95979845200	-121.28694004100
21305	2112155.562270	6764425.97246	0.00	A2 R13 P5	38.95979832040	-121.28692831900
21306	2112155.540630	6764429.30563	0.00	A2 R13 P6	38.95979818920	-121.28691659700
21307	2112155.519050	6764432.63880	0.00	A2 R13 P7	38.95979805810	-121.28690487600
21308	2112155.497250	6764435.97213	0.00	A2 R13 P8	38.95979792640	-121.28689315400
21309	2112155.475560	6764439.30542	0.00	A2 R13 P9	38.95979779510	-121.28688143200
21310	2112155.453730	6764442.63859	0.00	A2 R13 P10	38.95979766330	-121.28686971100
21311	2112155.432270	6764445.97176	0.00	A2 R13 P11	38.95979753260	-121.28685799000
21312	2112155.410450	6764449.30513	0.00	A2 R13 P12	38.95979740080	-121.28684626800
21313	2112155.388840	6764452.63845	0.00	A2 R13 P13	38.95979726970	-121.28683454600
21314	2112155.367180	6764455.97161	0.00	A2 R13 P14	38.95979713840	-121.28682282400
21315	2112155.345430	6764459.30486	0.00	A2 R13 P15	38.95979700680	-121.28681110300
21316	2112155.323770	6764462.63822	0.00	A2 R13 P16	38.95979687550	-121.28679938100
21317	2112155.302100	6764465.97147	0.00	A2 R13 P17	38.95979674420	-121.28678765900
21318	2112155.280340	6764469.30460	0.00	A2 R13 P18	38.95979661260	-121.28677593800
21319	2112155.258670	6764472.63803	0.00	A2 R13 P19	38.95979648130	-121.28676421600
21320	2112155.237080	6764475.97140	0.00	A2 R13 P20	38.95979635020	-121.28675249400
21321	2112155.215270	6764479.30453	0.00	A2 R13 P21	38.95979621840	-121.28674077200
21322	2112155.193700	6764482.63781	0.00	A2 R13 P22	38.95979608740	-121.28672905100
21323	2112155.171960	6764485.97116	0.00	A2 R13 P23	38.95979595580	-121.28671732900
21324	2112155.150330	6764489.30440	0.00	A2 R13 P24	38.95979582460	-121.28670560700
21325	2112155.128530	6764492.63761	0.00	A2 R13 P25	38.95979569290	-121.28669388600
21326	2112155.107010	6764495.97087	0.00	A2 R13 P26	38.95979556200	-121.28668216400
21327	2112155.085190	6764499.30419	0.00	A2 R13 P27	38.95979543030	-121.28667044200
21328	2112155.063570	6764502.63743	0.00	A2 R13 P28	38.95979529910	-121.28665872000
21329	2112155.041720	6764505.97061	0.00	A2 R13 P29	38.95979516720	-121.28664699900
21330	2112155.020260	6764509.30382	0.00	A2 R13 P30	38.95979503640	-121.28663527700
21331	2112154.998420	6764512.63716	0.00	A2 R13 P31	38.95979490460	-121.28662355600
21332	2112154.976810	6764515.97044	0.00	A2 R13 P32	38.95979477350	-121.28661183400
21333	2112154.955120	6764519.30363	0.00	A2 R13 P33	38.95979464210	-121.28660011200
21334	2112154.933390	6764522.63688	0.00	A2 R13 P34	38.95979451050	-121.28658839100
21335	2112154.911710	6764525.97024	0.00	A2 R13 P35	38.95979437920	-121.28657666900
21336	2112154.890020	6764529.30349	0.00	A2 R13 P36	38.95979424780	-121.28656494700
21337	2112154.868310	6764532.63662	0.00	A2 R13 P37	38.95979411630	-121.28655322600
21338	2112154.846540	6764535.97000	0.00	A2 R13 P38	38.95979398470	-121.28654150400
21339	2112154.825010	6764539.30341	0.00	A2 R13 P39	38.95979385370	-121.28652978200
21340	2112154.803310	6764542.63654	0.00	A2 R13 P40	38.95979372230	-121.28651806000
21341	2112154.781560	6764545.96968	0.00	A2 R13 P41	38.95979359070	-121.28650633900
21342	2112154.759880	6764549.30310	0.00	A2 R13 P42	38.95979345930	-121.28649461700
21343	2112154.738160	6764552.63631	0.00	A2 R13 P43	38.95979332780	-121.28648289500
21344	2112154.716490	6764555.96951	0.00	A2 R13 P44	38.95979319640	-121.28647117400
21345	2112154.694880	6764559.30288	0.00	A2 R13 P45	38.95979306530	-121.28645945200
21346	2112154.673110	6764562.63619	0.00	A2 R13 P46	38.95979293360	-121.28644773000
21347	2112154.651490	6764565.96943	0.00	A2 R13 P47	38.95979280240	-121.28643600800
21348	2112154.629640	6764569.30262	0.00	A2 R13 P48	38.95979267050	-121.28642428700
21349	2112154.608190	6764572.63585	0.00	A2 R13 P49	38.95979253980	-121.28641256500
21350	2112154.586330	6764575.96918	0.00	A2 R13 P50	38.95979240790	-121.28640084300
21351	2112154.564740	6764579.30244	0.00	A2 R13 P51	38.95979227670	-121.28638912200
21352	2112154.543030	6764582.63563	0.00	A2 R13 P52	38.95979214530	-121.28637740000
21353	2112154.521300	6764585.96886	0.00	A2 R13 P53	38.95979201370	-121.28636567900
21354	2112154.499640	6764589.30222	0.00	A2 R13 P54	38.95979188240	-121.28635395700
21355	2112154.477930	6764592.63549	0.00	A2 R13 P55	38.95979175090	-121.28634223500
21356	2112154.456240	6764595.96863	0.00	A2 R13 P56	38.95979161950	-121.28633051400
21357	2112154.434450	6764599.30200	0.00	A2 R13 P57	38.95979148770	-121.28631879200
21358	2112154.412920	6764602.63541	0.00	A2 R13 P58	38.95979135670	-121.28630707000
21359	2112154.391230	6764605.96854	0.00	A2 R13 P59	38.95979122530	-121.28629534800
21360	2112154.369480	6764609.30169	0.00	A2 R13 P60	38.95979109370	-121.28628362700
21361	2112154.347790	6764612.63510	0.00	A2 R13 P61	38.95979096230	-121.28627190500
21362	2112154.326170	6764615.96840	0.00	A2 R13 P62	38.95979083100	-121.28626018300
21363	2112154.304410	6764619.30151	0.00	A2 R13 P63	38.95979069940	-121.28624846200
21364	2112154.282690	6764622.63476	0.00	A2 R13 P64	38.95979056790	-121.28623674000
21365	2112154.261050	6764625.96817	0.00	A2 R13 P65	38.95979043660	-121.28622501800
21366	2112154.239430	6764629.30143	0.00	A2 R13 P66	38.95979030530	-121.28621329600
21401	2112145.649510	6764412.73958	0.00	A2 R14 P1	38.95977138770	-121.28697512900
21402	2112145.627780	6764416.07285	0.00	A2 R14 P2	38.95977125620	-121.28696340800
21403	2112145.606200	6764419.40605	0.00	A2 R14 P3	38.95977112520	-121.28695168600
21404	2112145.584570	6764422.73939	0.00	A2 R14 P4	38.95977099400	-121.28693996400
21405	2112145.562780	6764426.07269	0.00	A2 R14 P5	38.95977086230	-121.28692824200
21406	2112145.541170	6764429.40591	0.00	A2 R14 P6	38.95977073120	-121.28691652100
21407	2112145.519530	6764432.73914	0.00	A2 R14 P7	38.95977059990	-121.28690479900
21408	2112145.497770	6764436.07241	0.00	A2 R14 P8	38.95977046840	-121.28689307800
21409	2112145.475980	6764439.40565	0.00	A2 R14 P9	38.95977033670	-121.28688135600
21410	2112145.454360	6764442.73885	0.00	A2 R14 P10	38.95977020550	-121.28686963400
21411	2112145.432710	6764446.07211	0.00	A2 R14 P11	38.95977007430	-121.28685791300
21412	2112145.411010	6764449.40538	0.00	A2 R14 P12	38.95976994290	-121.28684619100
21413	2112145.389250	6764452.73865	0.00	A2 R14 P13	38.95976981130	-121.28683446900
21414	2112145.367640	6764456.07190	0.00	A2 R14 P14	38.95976968020	-121.28682274800
21415	2112145.345940	6764459.40519	0.00	A2 R14 P15	38.95976954870	-121.28681102600
21416	2112145.324370	6764462.73844	0.00	A2 R14 P16	38.95976941770	-121.28679930400
21417	2112145.302530	6764466.07165	0.00	A2 R14 P17	38.95976928590	-121.28678758300
21418	2112145.280810	6764469.40488	0.00	A2 R14 P18	38.95976915440	-121.28677586100
21419	2112145.259300	6764472.73829	0.00	A2 R14 P19	38.95976902350	-121.28676413900
21420	2112145.237490	6764476.07165	0.00	A2 R14 P20	38.95976889180	-121.28675241700
21421	2112145.215830	6764479.40481	0.00	A2 R14 P21	38.95976876050	-121.28674069600
21422	2112145.194180	6764482.73805	0.00	A2 R14 P22	38.95976862920	-121.28672897400
21423	2112145.172510	6764486.07140	0.00	A2 R14 P23	38.95976849790	-121.28671725200
21424	2112145.150720	6764489.40466	0.00	A2 R14 P24	38.95976836620	-121.28670553000
21425	2112145.129130	6764492.73794	0.00	A2 R14 P25	38.95976823510	-121.28669380900
21426	2112145.107470	6764496.07121	0.00	A2 R14 P26	38.95976810380	-121.28668208700
21427	2112145.085740	6764499.40443	0.00	A2 R14 P27	38.95976797230	-121.28667036500
21428	2112145.063960	6764502.73767	0.00	A2 R14 P28	38.95976784060	-121.28665864400
21429	2112145.042310	6764506.07093	0.00	A2 R14 P29	38.95976770940	-121.28664692200
21430	2112145.020690	6764509.40417	0.00	A2 R14 P30	38.95976757820	-121.28663520100
21431	2112144.998990	6764512.73740	0.00	A2 R14 P31	38.95976744670	-121.28662347900
21432	2112144.977200	6764516.07067	0.00	A2 R14 P32	38.95976731510	-121.28661175700
21433	2112144.955570	6764519.40391	0.00	A2 R14 P33	38.95976718380	-121.28660003600
21434	2112144.933900	6764522.73721	0.00	A2 R14 P34	38.95976705250	-121.28658831400
21435	2112144.912320	6764526.07046	0.00	A2 R14 P35	38.95976692140	-121.28657659200
21436	2112144.890450	6764529.40367	0.00	A2 R14 P36	38.95976678950	-121.28656487100
21437	2112144.868770	6764532.73691	0.00	A2 R14 P37	38.95976665810	-121.28655314900
21438	2112144.847240	6764536.07031	0.00	A2 R14 P38	38.95976652710	-121.28654142700
21439	2112144.825450	6764539.40371	0.00	A2 R14 P39	38.95976639540	-121.28652970500
21440	2112144.803700	6764542.73679	0.00	A2 R14 P40	38.95976626390	-121.28651798400
21441	2112144.782110	6764546.06994	0.00	A2 R14 P41	38.95976613270	-121.28650626300
21442	2112144.760450	6764549.40337	0.00	A2 R14 P42	38.95976600140	-121.28649454000
21443	2112144.738640	6764552.73667	0.00	A2 R14 P43	38.95976586970	-121.28648281900
21444	2112144.717040	6764556.06996	0.00	A2 R14 P44	38.95976573850	-121.28647109700
21445	2112144.695380	6764559.40321	0.00	A2 R14 P45	38.95976560720	-121.28645937500
21446	2112144.673650	6764562.73643	0.00	A2 R14 P46	38.95976547560	-121.28644765400
21447	2112144.651890	6764566.06968	0.00	A2 R14 P47	38.95976534400	-121.28643593200
21448	2112144.630240	6764569.40296	0.00	A2 R14 P48	38.95976521270	-121.28642421000
21449	2112144.608610	6764572.73620	0.00	A2 R14 P49	38.95976508140	-121.28641248900
21450	2112144.586930	6764576.06941	0.00	A2 R14 P50	38.95976495000	-121.28640076700
21451	2112144.565130	6764579.40267	0.00	A2 R14 P51	38.95976481830	-121.28638904500
21452	2112144.543480	6764582.73591	0.00	A2 R14 P52	38.95976468700	-121.28637732400
21453	2112144.521890	6764586.06913	0.00	A2 R14 P53	38.95976455590	-121.28636560200
21454	2112144.500180	6764589.40238	0.00	A2 R14 P54	38.95976442440	-121.28635388100
21455	2112144.478370	6764592.73567	0.00	A2 R14 P55	38.95976429260	-121.28634215900
21456	2112144.456680	6764596.06892	0.00	A2 R14 P56	38.95976416120	-121.28633043700
21457	2112144.435170	6764599.40232	0.00	A2 R14 P57	38.95976403030	-121.28631871500
21458	2112144.413360	6764602.73570	0.00	A2 R14 P58	38.95976389850	-121.28630699300
21459	2112144.391620	6764606.06879	0.00	A2 R14 P59	38.95976376690	-121.28629527200
21460	2112144.370040	6764609.40195	0.00	A2 R14 P60	38.95976363580	-121.28628355100
21461	2112144.348360	6764612.73536	0.00	A2 R14 P61	38.95976350440	-121.28627182800
21462	2112144.326560	6764616.06867	0.00	A2 R14 P62	38.95976337260	-121.28626010700
21463	2112144.304930	6764619.40177	0.00	A2 R14 P63	38.95976324140	-121.28624838500
21464	2112144.283240	6764622.73499	0.00	A2 R14 P64	38.95976310990	-121.28623666400
21465	2112144.261600	6764626.06842	0.00	A2 R14 P65	38.95976297860	-121.28622494200
21466	2112144.239930	6764629.40160	0.00	A2 R14 P66	38.95976284720	-121.28621322000
21501	2112135.649980	6764412.83980	0.00	A2 R15 P1	38.95974392950	-121.28697505300
21502	2112135.628270	6764416.17310	0.00	A2 R15 P2	38.95974379810	-121.28696333100
21503	2112135.606750	6764419.50638	0.00	A2 R15 P3	38.95974366720	-121.28695160900
21504	2112135.585020	6764422.83964	0.00	A2 R15 P4	38.95974353570	-121.28693988700
21505	2112135.563230	6764426.17296	0.00	A2 R15 P5	38.95974340410	-121.28692816600
21506	2112135.541780	6764429.50626	0.00	A2 R15 P6	38.95974327340	-121.28691644400
21507	2112135.519980	6764432.83940	0.00	A2 R15 P7	38.95974314170	-121.28690472300
21508	2112135.498240	6764436.17263	0.00	A2 R15 P8	38.95974301020	-121.28689300100
21509	2112135.476450	6764439.50600	0.00	A2 R15 P9	38.95974287860	-121.28688127900
21510	2112135.454950	6764442.83920	0.00	A2 R15 P10	38.95974274770	-121.28686955700
21511	2112135.433160	6764446.17234	0.00	A2 R15 P11	38.95974261610	-121.28685783600
21512	2112135.411480	6764449.50566	0.00	A2 R15 P12	38.95974248470	-121.28684611400
21513	2112135.389800	6764452.83897	0.00	A2 R15 P13	38.95974235330	-121.28683439300
21514	2112135.368170	6764456.17228	0.00	A2 R15 P14	38.95974222210	-121.28682267100
21515	2112135.346440	6764459.50564	0.00	A2 R15 P15	38.95974209060	-121.28681094900
21516	2112135.324770	6764462.83881	0.00	A2 R15 P16	38.95974195930	-121.28679922700
21517	2112135.303040	6764466.17199	0.00	A2 R15 P17	38.95974182780	-121.28678750600
21518	2112135.281370	6764469.50531	0.00	A2 R15 P18	38.95974169650	-121.28677578400
21519	2112135.259730	6764472.83866	0.00	A2 R15 P19	38.95974156530	-121.28676406200
21520	2112135.238040	6764476.17195	0.00	A2 R15 P20	38.95974143380	-121.28675234000
21521	2112135.216270	6764479.50516	0.00	A2 R15 P21	38.95974130220	-121.28674061900
21522	2112135.194710	6764482.83839	0.00	A2 R15 P22	38.95974117120	-121.28672889700
21523	2112135.172990	6764486.17167	0.00	A2 R15 P23	38.95974103970	-121.28671717600
21524	2112135.151220	6764489.50500	0.00	A2 R15 P24	38.95974090810	-121.28670545400
21525	2112135.129730	6764492.83832	0.00	A2 R15 P25	38.95974077730	-121.28669373200
21526	2112135.107890	6764496.17148	0.00	A2 R15 P26	38.95974064550	-121.28668201000
21527	2112135.086220	6764499.50468	0.00	A2 R15 P27	38.95974051410	-121.28667028900
21528	2112135.064450	6764502.83803	0.00	A2 R15 P28	38.95974038250	-121.28665856700
21529	2112135.042970	6764506.17127	0.00	A2 R15 P29	38.95974025170	-121.28664684500
21530	2112135.021070	6764509.50441	0.00	A2 R15 P30	38.95974011970	-121.28663512400
21531	2112134.999460	6764512.83768	0.00	A2 R15 P31	38.95973998850	-121.28662340200
21532	2112134.977750	6764516.17098	0.00	A2 R15 P32	38.95973985710	-121.28661168100
21533	2112134.956100	6764519.50431	0.00	A2 R15 P33	38.95973972580	-121.28659995900
